Transaction ID,Customer ID,Date,Product Category,Quantity,Price Per Unit,Payment Method,Store Location,Discount Applied,Age,Gender,Total Amount
T101909,C1216,2025-11-17 10:00:00,Beauty,3,233.21,Credit Card,Toulouse,No,50,Male,699.63
T100484,C1127,2025-11-17 13:00:00,Clothing,2,156.59,Credit Card,Marseille,No,30,Female,313.18
T101120,C1068,2025-11-17 16:00:00,Electronics,6,37.18,Cash,Marseille,Yes,71,Female,223.08
T101254,C1232,2025-11-17 16:00:00,Home Decor,3,478.62,Digital Wallet,Nice,No,42,Female,1435.86
T101212,C1385,2025-11-17 19:00:00,Beauty,1,388.83,Debit Card,Nice,Yes,72,Male,388.83
T101622,C1176,2025-11-17 21:00:00,Beauty,9,326.9,Digital Wallet,Strasbourg,No,34,Other,2942.1
T101768,C1019,2025-11-18 04:00:00,Beauty,3,141.11,Digital Wallet,Toulouse,No,66,Male,423.33
T101641,C1062,2025-11-18 12:00:00,Clothing,9,367.57,Digital Wallet,Nice,Yes,53,Female,3308.13
T101471,C1037,2025-11-18 20:00:00,Groceries,8,166.12,Cash,Nice,No,20,Female,1328.96
T101306,C1035,2025-11-18 22:00:00,Beauty,4,96.84,Debit Card,Montpellier,No,57,Male,387.36
T101074,C1254,2025-11-19 04:00:00,Beauty,9,202.05,Debit Card,Toulouse,No,42,Other,1818.45
T101473,C1096,2025-11-19 05:00:00,Home Decor,9,356.42,Debit Card,Nice,No,50,Male,3207.78
T100061,C1166,2025-11-19 08:00:00,Home Decor,8,44.23,Debit Card,Toulouse,No,57,Other,353.84
T101323,C1440,2025-11-20 00:00:00,Clothing,4,391.77,Credit Card,Lyon,Yes,31,Male,1567.08
T100949,C1007,2025-11-20 00:00:00,Home Decor,7,471.8,Debit Card,Montpellier,No,59,Male,3302.6
T100322,C1147,2025-11-20 01:00:00,Clothing,7,294.76,Digital Wallet,Nantes,Yes,59,Male,2063.32
T100886,C1455,2025-11-20 02:00:00,Electronics,6,432.02,Credit Card,Marseille,Yes,22,Female,2592.12
T100579,C1354,2025-11-20 13:00:00,Groceries,4,11.44,Debit Card,Marseille,No,26,Male,45.76
T101348,C1037,2025-11-20 14:00:00,Home Decor,7,325.86,Credit Card,Nantes,Yes,59,Other,2281.02
T101543,C1491,2025-11-20 14:00:00,Groceries,4,56.4,Cash,Lyon,No,19,Male,225.6
T101386,C1235,2025-11-20 15:00:00,Home Decor,8,424.44,Credit Card,Montpellier,No,27,Female,3395.52
T100027,C1385,2025-11-20 17:00:00,Electronics,3,223.98,Cash,Toulouse,No,19,Other,671.94
T101030,C1052,2025-11-20 18:00:00,Groceries,4,52.97,Digital Wallet,Montpellier,No,68,Male,211.88
T101148,C1351,2025-11-21 11:00:00,Electronics,6,426.96,Credit Card,Nice,Yes,24,Female,2561.76
T100824,C1234,2025-11-21 11:00:00,Beauty,2,264.6,Cash,Montpellier,No,21,Other,529.2
T100882,C1125,2025-11-21 15:00:00,Electronics,6,475.55,Credit Card,Lyon,No,51,Male,2853.3
T101611,C1363,2025-11-21 16:00:00,Groceries,2,356.11,Credit Card,Marseille,Yes,60,Other,712.22
T100684,C1496,2025-11-21 19:00:00,Home Decor,8,161.72,Digital Wallet,Strasbourg,No,31,Male,1293.76
T101001,C1266,2025-11-21 23:00:00,Groceries,7,131.27,Cash,Nantes,Yes,42,Other,918.89
T101361,C1406,2025-11-22 04:00:00,Electronics,1,273.31,Digital Wallet,Marseille,No,27,Male,273.31
T101477,C1288,2025-11-22 08:00:00,Home Decor,7,405.04,Debit Card,Strasbourg,No,74,Male,2835.28
T100702,C1322,2025-11-22 08:00:00,Home Decor,2,69.52,Credit Card,Toulouse,No,40,Female,139.04
T100253,C1151,2025-11-22 16:00:00,Groceries,9,205.33,Digital Wallet,Toulouse,No,58,Male,1847.97
T100106,C1455,2025-11-22 18:00:00,Home Decor,6,483.6,Digital Wallet,Nantes,Yes,26,Male,2901.6
T101694,C1480,2025-11-22 23:00:00,Home Decor,3,42.17,Debit Card,Nice,No,68,Female,126.51
T101844,C1267,2025-11-23 02:00:00,Home Decor,2,476.8,Debit Card,Nantes,No,36,Female,953.6
T101088,C1225,2025-11-23 06:00:00,Clothing,5,40.1,Credit Card,Paris,No,25,Male,200.5
T101339,C1224,2025-11-23 07:00:00,Groceries,3,331.28,Cash,Lyon,Yes,46,Other,993.84
T100739,C1216,2025-11-23 21:00:00,Home Decor,9,86.14,Debit Card,Toulouse,No,45,Male,775.26
T101431,C1287,2025-11-24 00:00:00,Groceries,1,405.44,Debit Card,Strasbourg,Yes,40,Male,405.44
T100849,C1421,2025-11-24 02:00:00,Groceries,8,348.12,Debit Card,Toulouse,No,45,Male,2784.96
T101426,C1295,2025-11-24 06:00:00,Groceries,4,338.74,Credit Card,Strasbourg,No,40,Male,1354.96
T101880,C1054,2025-11-24 07:00:00,Electronics,5,168.03,Credit Card,Nice,Yes,27,Male,840.15
T100198,C1484,2025-11-24 17:00:00,Groceries,4,288.34,Debit Card,Nantes,No,65,Female,1153.36
T101070,C1250,2025-11-24 19:00:00,Clothing,2,262.72,Cash,Nice,No,19,Female,525.44
T100577,C1349,2025-11-25 01:00:00,Groceries,3,20.26,Credit Card,Montpellier,No,27,Female,60.78
T101183,C1120,2025-11-25 05:00:00,Electronics,4,169.95,Debit Card,Lyon,No,72,Female,679.8
T100717,C1241,2025-11-25 12:00:00,Home Decor,2,357.48,Debit Card,Strasbourg,Yes,57,Male,714.96
T100505,C1473,2025-11-25 13:00:00,Electronics,5,421.19,Digital Wallet,Nantes,No,23,Male,2105.95
T100341,C1128,2025-11-26 01:00:00,Clothing,9,28.11,Digital Wallet,Marseille,No,62,Other,252.99
T100751,C1495,2025-11-26 01:00:00,Beauty,4,267.26,Cash,Strasbourg,No,59,Other,1069.04
T101600,C1293,2025-11-26 07:00:00,Clothing,6,344.89,Digital Wallet,Strasbourg,No,29,Other,2069.34
T100043,C1187,2025-11-26 10:00:00,Groceries,5,432.07,Digital Wallet,Lyon,No,21,Male,2160.35
T101712,C1053,2025-11-27 00:00:00,Groceries,3,259.47,Credit Card,Strasbourg,No,68,Female,778.41
T100461,C1005,2025-11-27 02:00:00,Groceries,7,142.33,Debit Card,Nantes,No,50,Male,996.31
T101434,C1421,2025-11-27 04:00:00,Clothing,5,305.22,Credit Card,Nantes,No,74,Female,1526.1
T101652,C1378,2025-11-27 10:00:00,Clothing,2,111.06,Credit Card,Strasbourg,No,34,Male,222.12
T101243,C1473,2025-11-27 14:00:00,Home Decor,2,430.04,Digital Wallet,Paris,No,61,Other,860.08
T101516,C1068,2025-11-27 15:00:00,Groceries,3,160.06,Cash,Toulouse,No,22,Other,480.18
T101368,C1083,2025-11-28 05:00:00,Groceries,8,147.0,Digital Wallet,Lyon,Yes,22,Male,1176.0
T100263,C1317,2025-11-28 08:00:00,Groceries,4,327.14,Credit Card,Paris,No,66,Male,1308.56
T101671,C1497,2025-11-28 09:00:00,Electronics,3,60.69,Cash,Nantes,No,52,Female,182.07
T100063,C1387,2025-11-28 09:00:00,Beauty,6,196.19,Debit Card,Toulouse,Yes,66,Male,1177.14
T101842,C1167,2025-11-28 11:00:00,Electronics,9,201.63,Credit Card,Nantes,Yes,64,Female,1814.67
T100223,C1339,2025-11-28 16:00:00,Beauty,8,158.27,Digital Wallet,Montpellier,No,20,Female,1266.16
T100890,C1422,2025-11-28 21:00:00,Beauty,9,268.49,Credit Card,Nice,No,32,Female,2416.41
T100935,C1143,2025-11-29 13:00:00,Groceries,7,147.5,Digital Wallet,Montpellier,No,48,Other,1032.5
T100438,C1225,2025-11-29 14:00:00,Beauty,3,221.96,Credit Card,Nantes,No,35,Male,665.88
T101276,C1442,2025-11-29 17:00:00,Home Decor,7,6.5,Debit Card,Lyon,No,48,Other,45.5
T100276,C1186,2025-11-30 01:00:00,Home Decor,6,174.77,Credit Card,Nantes,No,32,Male,1048.62
T100362,C1303,2025-11-30 03:00:00,Groceries,2,460.34,Debit Card,Marseille,Yes,74,Male,920.68
T100870,C1166,2025-11-30 08:00:00,Electronics,1,417.47,Cash,Strasbourg,No,64,Other,417.47
T100982,C1196,2025-12-01 08:00:00,Groceries,1,124.29,Digital Wallet,Nice,No,68,Female,124.29
T101643,C1359,2025-12-01 19:00:00,Groceries,7,330.31,Debit Card,Toulouse,No,56,Female,2312.17
T101133,C1248,2025-12-01 21:00:00,Electronics,3,245.75,Credit Card,Montpellier,No,40,Other,737.25
T101568,C1100,2025-12-02 00:00:00,Beauty,1,280.34,Debit Card,Paris,Yes,61,Other,280.34
T101291,C1349,2025-12-02 01:00:00,Clothing,2,489.11,Debit Card,Strasbourg,No,61,Female,978.22
T100474,C1480,2025-12-02 06:00:00,Home Decor,2,41.41,Cash,Nantes,No,35,Male,82.82
T101623,C1284,2025-12-02 08:00:00,Electronics,3,167.86,Debit Card,Nantes,Yes,39,Female,503.58
T100355,C1345,2025-12-02 14:00:00,Electronics,4,406.25,Credit Card,Lyon,No,32,Male,1625.0
T100713,C1301,2025-12-02 15:00:00,Beauty,4,65.03,Debit Card,Montpellier,No,68,Male,260.12
T100485,C1017,2025-12-02 21:00:00,Clothing,8,419.73,Debit Card,Paris,No,48,Other,3357.84
T101406,C1360,2025-12-03 02:00:00,Home Decor,9,211.98,Cash,Montpellier,Yes,70,Male,1907.82
T101205,C1213,2025-12-03 03:00:00,Clothing,3,193.08,Digital Wallet,Marseille,No,39,Male,579.24
T101894,C1243,2025-12-03 07:00:00,Home Decor,5,468.6,Digital Wallet,Toulouse,No,40,Male,2343.0
T101837,C1026,2025-12-03 08:00:00,Groceries,5,161.56,Cash,Nice,No,48,Male,807.8
T100135,C1491,2025-12-03 11:00:00,Groceries,6,269.14,Digital Wallet,Marseille,No,40,Other,1614.84
T101402,C1319,2025-12-03 16:00:00,Groceries,7,345.3,Cash,Nice,No,31,Female,2417.1
T101071,C1312,2025-12-03 16:00:00,Beauty,7,372.39,Digital Wallet,Nice,No,51,Other,2606.73
T100529,C1320,2025-12-04 04:00:00,Groceries,1,406.02,Credit Card,Marseille,No,23,Female,406.02
T101451,C1434,2025-12-04 09:00:00,Groceries,4,227.21,Debit Card,Toulouse,Yes,24,Male,908.84
T100821,C1162,2025-12-04 10:00:00,Beauty,7,206.01,Cash,Toulouse,Yes,66,Female,1442.07
T100720,C1336,2025-12-04 10:00:00,Electronics,1,470.5,Cash,Nice,Yes,55,Female,470.5
T101517,C1147,2025-12-04 15:00:00,Clothing,9,378.06,Cash,Lyon,Yes,63,Other,3402.54
T100948,C1372,2025-12-04 17:00:00,Clothing,3,56.06,Digital Wallet,Strasbourg,Yes,63,Male,168.18
T101754,C1187,2025-12-05 00:00:00,Home Decor,8,306.55,Credit Card,Nice,No,27,Female,2452.4
T101646,C1256,2025-12-05 02:00:00,Home Decor,2,460.46,Digital Wallet,Paris,Yes,34,Male,920.92
T101731,C1399,2025-12-05 03:00:00,Groceries,1,323.56,Digital Wallet,Paris,No,72,Male,323.56
T101927,C1274,2025-12-05 06:00:00,Home Decor,3,374.33,Cash,Marseille,Yes,51,Female,1122.99
T101409,C1315,2025-12-05 10:00:00,Electronics,8,57.52,Cash,Nice,Yes,68,Other,460.16
T101627,C1153,2025-12-05 18:00:00,Electronics,4,208.3,Credit Card,Montpellier,Yes,27,Other,833.2
T100159,C1406,2025-12-06 03:00:00,Beauty,7,425.55,Debit Card,Paris,No,18,Female,2978.85
T101695,C1086,2025-12-06 04:00:00,Electronics,5,471.96,Digital Wallet,Montpellier,Yes,41,Other,2359.8
T100022,C1257,2025-12-06 04:00:00,Beauty,6,430.37,Debit Card,Strasbourg,No,51,Male,2582.22
T101965,C1287,2025-12-06 11:00:00,Groceries,8,146.39,Digital Wallet,Montpellier,No,33,Other,1171.12
T101696,C1054,2025-12-06 11:00:00,Groceries,4,185.72,Credit Card,Paris,No,26,Other,742.88
T101400,C1405,2025-12-06 19:00:00,Clothing,2,228.52,Credit Card,Nantes,No,64,Other,457.04
T100298,C1438,2025-12-07 00:00:00,Electronics,6,66.92,Credit Card,Montpellier,No,55,Female,401.52
T100748,C1226,2025-12-07 04:00:00,Groceries,2,303.49,Cash,Montpellier,Yes,56,Female,606.98
T101041,C1050,2025-12-07 07:00:00,Beauty,6,336.36,Credit Card,Montpellier,Yes,63,Male,2018.16
T101915,C1038,2025-12-07 07:00:00,Groceries,2,431.77,Cash,Nantes,Yes,73,Male,863.54
T101730,C1490,2025-12-07 09:00:00,Electronics,1,306.68,Digital Wallet,Marseille,No,48,Other,306.68
T101027,C1436,2025-12-07 13:00:00,Home Decor,3,228.68,Digital Wallet,Toulouse,No,25,Female,686.04
T101548,C1375,2025-12-07 15:00:00,Groceries,8,129.46,Digital Wallet,Toulouse,Yes,34,Other,1035.68
T100922,C1440,2025-12-07 20:00:00,Clothing,2,67.83,Cash,Paris,Yes,35,Female,135.66
T100430,C1037,2025-12-08 05:00:00,Home Decor,2,335.34,Credit Card,Marseille,No,44,Female,670.68
T100709,C1284,2025-12-08 06:00:00,Home Decor,2,29.4,Cash,Strasbourg,No,52,Male,58.8
T101367,C1129,2025-12-08 14:00:00,Beauty,9,196.94,Digital Wallet,Paris,No,22,Other,1772.46
T101917,C1130,2025-12-08 17:00:00,Electronics,2,236.59,Digital Wallet,Marseille,Yes,34,Female,473.18
T101022,C1196,2025-12-08 20:00:00,Beauty,5,182.97,Credit Card,Nantes,No,44,Female,914.85
T101299,C1136,2025-12-08 21:00:00,Clothing,6,486.25,Cash,Nice,No,56,Male,2917.5
T100350,C1297,2025-12-09 05:00:00,Electronics,4,317.14,Debit Card,Toulouse,No,58,Male,1268.56
T100945,C1459,2025-12-09 12:00:00,Beauty,9,129.87,Debit Card,Strasbourg,Yes,68,Female,1168.83
T101186,C1055,2025-12-09 12:00:00,Clothing,4,304.98,Credit Card,Strasbourg,No,46,Other,1219.92
T100889,C1360,2025-12-09 14:00:00,Beauty,2,488.16,Credit Card,Marseille,No,32,Other,976.32
T101370,C1318,2025-12-09 17:00:00,Groceries,8,431.23,Digital Wallet,Nantes,No,45,Male,3449.84
T101023,C1350,2025-12-09 18:00:00,Beauty,5,67.27,Cash,Nantes,Yes,60,Male,336.35
T101146,C1280,2025-12-09 23:00:00,Groceries,9,415.87,Digital Wallet,Montpellier,No,67,Female,3742.83
T101737,C1397,2025-12-09 23:00:00,Home Decor,1,198.08,Cash,Lyon,No,32,Other,198.08
T100554,C1341,2025-12-09 23:00:00,Home Decor,5,446.45,Debit Card,Marseille,No,36,Female,2232.25
T101002,C1340,2025-12-10 02:00:00,Groceries,8,67.88,Cash,Nice,No,73,Other,543.04
T100926,C1304,2025-12-10 04:00:00,Electronics,9,390.29,Digital Wallet,Montpellier,No,70,Other,3512.61
T100163,C1098,2025-12-10 07:00:00,Beauty,9,291.67,Credit Card,Montpellier,No,68,Other,2625.03
T100036,C1235,2025-12-10 10:00:00,Clothing,4,410.62,Credit Card,Montpellier,Yes,67,Other,1642.48
T101561,C1295,2025-12-10 12:00:00,Clothing,9,403.03,Cash,Strasbourg,No,41,Male,3627.27
T100853,C1364,2025-12-10 13:00:00,Electronics,3,121.07,Debit Card,Strasbourg,No,68,Other,363.21
T100755,C1486,2025-12-10 14:00:00,Groceries,7,24.1,Digital Wallet,Montpellier,No,24,Female,168.7
T100254,C1462,2025-12-11 01:00:00,Electronics,9,116.48,Debit Card,Lyon,No,26,Male,1048.32
T101461,C1014,2025-12-11 02:00:00,Home Decor,9,281.63,Digital Wallet,Nice,No,36,Other,2534.67
T101868,C1148,2025-12-11 08:00:00,Groceries,7,214.32,Debit Card,Montpellier,Yes,61,Male,1500.24
T100309,C1197,2025-12-11 13:00:00,Beauty,2,60.86,Cash,Nantes,No,25,Female,121.72
T100087,C1001,2025-12-11 20:00:00,Clothing,5,43.61,Credit Card,Marseille,No,69,Female,218.05
T100736,C1412,2025-12-11 20:00:00,Groceries,7,184.94,Cash,Nantes,Yes,67,Female,1294.58
T100611,C1289,2025-12-11 21:00:00,Clothing,6,260.39,Debit Card,Strasbourg,No,18,Female,1562.34
T101682,C1263,2025-12-12 22:00:00,Electronics,8,363.81,Digital Wallet,Paris,No,33,Female,2910.48
T100477,C1252,2025-12-13 01:00:00,Groceries,2,267.29,Debit Card,Nantes,Yes,33,Male,534.58
T100826,C1145,2025-12-13 02:00:00,Electronics,5,179.97,Cash,Toulouse,No,59,Other,899.85
T100585,C1369,2025-12-13 07:00:00,Clothing,5,292.81,Cash,Lyon,No,36,Male,1464.05
T100079,C1430,2025-12-13 12:00:00,Clothing,3,313.16,Debit Card,Marseille,Yes,56,Male,939.48
T101655,C1317,2025-12-14 01:00:00,Electronics,2,312.9,Digital Wallet,Marseille,Yes,31,Other,625.8
T100900,C1416,2025-12-14 03:00:00,Clothing,2,401.58,Credit Card,Nice,No,57,Other,803.16
T100612,C1095,2025-12-14 12:00:00,Electronics,7,130.48,Digital Wallet,Strasbourg,No,74,Male,913.36
T100199,C1406,2025-12-14 19:00:00,Home Decor,6,205.24,Debit Card,Lyon,No,38,Female,1231.44
T100153,C1200,2025-12-15 11:00:00,Clothing,4,473.16,Debit Card,Lyon,No,25,Other,1892.64
T101321,C1434,2025-12-15 19:00:00,Electronics,5,16.14,Digital Wallet,Strasbourg,No,22,Male,80.7
T100967,C1200,2025-12-16 07:00:00,Groceries,2,402.27,Digital Wallet,Nice,No,49,Male,804.54
T101795,C1208,2025-12-16 18:00:00,Groceries,2,466.31,Debit Card,Montpellier,Yes,21,Other,932.62
T100224,C1285,2025-12-16 20:00:00,Home Decor,1,333.55,Debit Card,Lyon,Yes,58,Male,333.55
T100688,C1474,2025-12-16 21:00:00,Beauty,8,401.81,Cash,Nantes,Yes,37,Male,3214.48
T100570,C1004,2025-12-16 21:00:00,Electronics,3,170.44,Debit Card,Lyon,No,21,Male,511.32
T100671,C1249,2025-12-16 22:00:00,Groceries,9,274.08,Credit Card,Toulouse,No,57,Male,2466.72
T101253,C1066,2025-12-17 10:00:00,Electronics,5,194.08,Digital Wallet,Strasbourg,No,19,Other,970.4
T101718,C1096,2025-12-17 14:00:00,Clothing,1,309.53,Debit Card,Nantes,No,18,Female,309.53
T101964,C1046,2025-12-17 17:00:00,Beauty,3,139.13,Digital Wallet,Strasbourg,No,62,Other,417.39
T101358,C1177,2025-12-17 20:00:00,Home Decor,9,329.79,Credit Card,Montpellier,No,29,Male,2968.11
T100112,C1212,2025-12-18 03:00:00,Clothing,9,24.45,Digital Wallet,Toulouse,No,51,Female,220.05
T101564,C1266,2025-12-18 04:00:00,Home Decor,2,202.29,Debit Card,Toulouse,Yes,36,Other,404.58
T100571,C1102,2025-12-18 07:00:00,Home Decor,3,17.74,Debit Card,Lyon,No,48,Female,53.22
T101476,C1438,2025-12-18 15:00:00,Beauty,2,9.57,Debit Card,Marseille,No,22,Female,19.14
T100805,C1468,2025-12-19 03:00:00,Clothing,3,24.66,Debit Card,Strasbourg,No,27,Female,73.98
T100421,C1175,2025-12-19 05:00:00,Home Decor,9,327.05,Debit Card,Toulouse,Yes,67,Female,2943.45
T100921,C1019,2025-12-19 06:00:00,Electronics,5,5.12,Credit Card,Marseille,No,44,Female,25.6
T100980,C1370,2025-12-20 02:00:00,Clothing,1,147.96,Credit Card,Strasbourg,Yes,65,Female,147.96
T100232,C1224,2025-12-20 03:00:00,Electronics,5,109.3,Cash,Nantes,No,24,Female,546.5
T100078,C1263,2025-12-20 07:00:00,Home Decor,3,74.55,Cash,Toulouse,No,22,Male,223.65
T101046,C1448,2025-12-20 10:00:00,Beauty,8,461.12,Credit Card,Montpellier,No,40,Other,3688.96
T100632,C1153,2025-12-20 10:00:00,Home Decor,5,304.82,Cash,Montpellier,No,58,Female,1524.1
T101602,C1390,2025-12-20 18:00:00,Groceries,2,210.35,Digital Wallet,Strasbourg,Yes,27,Female,420.7
T101537,C1480,2025-12-20 21:00:00,Clothing,2,212.29,Digital Wallet,Paris,No,18,Female,424.58
T101728,C1119,2025-12-21 02:00:00,Clothing,4,89.81,Cash,Nantes,No,29,Other,359.24
T100339,C1337,2025-12-21 07:00:00,Electronics,6,494.66,Debit Card,Toulouse,No,50,Male,2967.96
T101824,C1421,2025-12-21 11:00:00,Clothing,5,498.51,Cash,Toulouse,Yes,56,Male,2492.55
T100842,C1433,2025-12-21 12:00:00,Home Decor,6,355.22,Digital Wallet,Lyon,No,31,Other,2131.32
T101175,C1077,2025-12-21 14:00:00,Groceries,9,214.6,Debit Card,Montpellier,No,44,Female,1931.4
T101280,C1453,2025-12-21 15:00:00,Home Decor,1,361.69,Debit Card,Nantes,No,51,Female,361.69
T101485,C1329,2025-12-22 01:00:00,Beauty,5,98.09,Debit Card,Marseille,No,22,Male,490.45
T100696,C1416,2025-12-22 05:00:00,Clothing,8,290.63,Cash,Nantes,Yes,55,Other,2325.04
T101690,C1466,2025-12-22 06:00:00,Electronics,9,9.8,Debit Card,Montpellier,No,73,Other,88.2
T100212,C1283,2025-12-22 12:00:00,Home Decor,3,155.86,Debit Card,Toulouse,No,65,Other,467.58
T101726,C1077,2025-12-22 22:00:00,Groceries,4,199.89,Credit Card,Nice,No,73,Male,799.56
T100059,C1020,2025-12-23 01:00:00,Groceries,8,5.2,Digital Wallet,Marseille,No,59,Other,41.6
T101388,C1333,2025-12-23 05:00:00,Clothing,9,204.43,Debit Card,Marseille,No,41,Male,1839.87
T100138,C1062,2025-12-23 19:00:00,Clothing,5,348.46,Digital Wallet,Nice,No,67,Female,1742.3
T100972,C1239,2025-12-23 20:00:00,Electronics,7,121.82,Credit Card,Nantes,Yes,61,Male,852.74
T101522,C1037,2025-12-24 00:00:00,Electronics,7,204.89,Debit Card,Montpellier,No,73,Other,1434.23
T101990,C1477,2025-12-24 04:00:00,Electronics,5,419.42,Digital Wallet,Strasbourg,No,27,Male,2097.1
T100682,C1246,2025-12-25 08:00:00,Clothing,4,108.97,Digital Wallet,Marseille,Yes,37,Male,435.88
T101318,C1368,2025-12-25 13:00:00,Groceries,8,82.6,Debit Card,Paris,No,18,Other,660.8
T100511,C1245,2025-12-25 19:00:00,Groceries,5,477.3,Cash,Strasbourg,No,47,Female,2386.5
T100652,C1473,2025-12-25 20:00:00,Beauty,4,208.21,Digital Wallet,Nice,No,72,Other,832.84
T100103,C1350,2025-12-26 01:00:00,Home Decor,8,152.3,Cash,Strasbourg,Yes,73,Male,1218.4
T101252,C1393,2025-12-26 03:00:00,Home Decor,1,323.2,Debit Card,Nantes,Yes,20,Other,323.2
T101955,C1465,2025-12-26 09:00:00,Groceries,3,203.89,Cash,Toulouse,Yes,68,Female,611.67
T101807,C1493,2025-12-26 10:00:00,Home Decor,3,186.64,Digital Wallet,Toulouse,No,36,Female,559.92
T100984,C1408,2025-12-26 10:00:00,Beauty,5,262.48,Debit Card,Toulouse,No,18,Other,1312.4
T101993,C1482,2025-12-26 18:00:00,Clothing,6,480.16,Digital Wallet,Toulouse,No,69,Female,2880.96
T100448,C1303,2025-12-26 23:00:00,Electronics,7,41.26,Cash,Lyon,Yes,56,Female,288.82
T100905,C1043,2025-12-27 00:00:00,Home Decor,8,386.35,Credit Card,Strasbourg,Yes,26,Female,3090.8
T100314,C1096,2025-12-27 01:00:00,Beauty,3,394.55,Digital Wallet,Montpellier,No,19,Male,1183.65
T100219,C1283,2025-12-27 02:00:00,Home Decor,6,210.81,Cash,Nice,No,53,Female,1264.86
T101178,C1410,2025-12-27 06:00:00,Clothing,4,333.14,Credit Card,Marseille,No,22,Other,1332.56
T101452,C1197,2025-12-27 07:00:00,Groceries,3,270.9,Debit Card,Nice,No,48,Male,812.7
T101141,C1007,2025-12-27 11:00:00,Clothing,8,377.73,Digital Wallet,Montpellier,No,20,Other,3021.84
T100873,C1345,2025-12-27 13:00:00,Electronics,6,294.67,Debit Card,Lyon,No,32,Male,1768.02
T100893,C1460,2025-12-27 18:00:00,Electronics,7,99.57,Credit Card,Strasbourg,No,22,Male,696.99
T100459,C1045,2025-12-27 20:00:00,Home Decor,2,252.68,Cash,Nice,No,57,Other,505.36
T100911,C1148,2025-12-28 00:00:00,Electronics,2,143.83,Cash,Nantes,Yes,64,Male,287.66
T100626,C1068,2025-12-28 15:00:00,Clothing,8,104.23,Debit Card,Toulouse,No,34,Male,833.84
T101342,C1139,2025-12-28 19:00:00,Electronics,3,402.51,Credit Card,Nice,No,58,Male,1207.53
T100789,C1454,2025-12-29 07:00:00,Clothing,4,160.85,Digital Wallet,Lyon,Yes,32,Female,643.4
T101597,C1024,2025-12-29 08:00:00,Beauty,7,132.84,Debit Card,Marseille,Yes,65,Female,929.88
T101005,C1216,2025-12-29 09:00:00,Electronics,8,83.04,Debit Card,Nantes,Yes,48,Other,664.32
T100086,C1387,2025-12-29 12:00:00,Beauty,9,362.57,Cash,Nice,No,24,Other,3263.13
T101977,C1334,2025-12-29 15:00:00,Clothing,1,206.9,Cash,Toulouse,Yes,26,Other,206.9
T100924,C1046,2025-12-29 21:00:00,Electronics,4,434.34,Credit Card,Montpellier,No,66,Female,1737.36
T100449,C1146,2025-12-30 00:00:00,Electronics,7,407.1,Debit Card,Toulouse,Yes,60,Other,2849.7
T100628,C1348,2025-12-30 04:00:00,Groceries,7,107.07,Credit Card,Toulouse,No,35,Male,749.49
T100005,C1071,2025-12-30 06:00:00,Home Decor,7,398.36,Digital Wallet,Montpellier,No,71,Female,2788.52
T101772,C1255,2025-12-30 07:00:00,Electronics,2,167.73,Debit Card,Nice,Yes,60,Male,335.46
T100708,C1043,2025-12-30 09:00:00,Beauty,8,271.06,Credit Card,Toulouse,Yes,28,Other,2168.48
T100352,C1262,2025-12-30 10:00:00,Clothing,5,98.37,Credit Card,Paris,No,29,Other,491.85
T100811,C1038,2025-12-30 11:00:00,Groceries,5,387.26,Debit Card,Strasbourg,No,53,Male,1936.3
T101309,C1005,2025-12-30 12:00:00,Groceries,5,345.58,Digital Wallet,Marseille,No,53,Other,1727.9
T101978,C1116,2025-12-30 14:00:00,Groceries,6,61.4,Debit Card,Nice,Yes,65,Other,368.4
T101624,C1062,2025-12-30 18:00:00,Groceries,7,198.77,Cash,Toulouse,No,36,Female,1391.39
T101068,C1477,2025-12-31 02:00:00,Clothing,9,39.47,Digital Wallet,Marseille,No,31,Male,355.23
T101717,C1050,2025-12-31 02:00:00,Beauty,9,23.91,Cash,Nice,Yes,68,Male,215.19
T100787,C1075,2025-12-31 02:00:00,Beauty,1,118.07,Cash,Toulouse,Yes,23,Male,118.07
T100105,C1270,2025-12-31 02:00:00,Groceries,2,20.45,Cash,Nantes,Yes,69,Male,40.9
T101357,C1389,2025-12-31 04:00:00,Groceries,7,449.22,Cash,Nantes,Yes,69,Other,3144.54
T100328,C1450,2025-12-31 10:00:00,Electronics,2,116.17,Debit Card,Nantes,No,69,Other,232.34
T101848,C1393,2025-12-31 16:00:00,Home Decor,9,25.19,Cash,Lyon,No,57,Male,226.71
T100690,C1151,2025-12-31 18:00:00,Beauty,2,247.85,Debit Card,Nice,No,58,Male,495.7
